family,price_change_pct,elasticity_assumption,baseline_units_sim,baseline_revenue_sim,baseline_margin_sim,new_price_sim,volume_ratio_sim,new_units_sim,new_revenue_sim,new_cogs_sim,new_margin_sim,revenue_change_vs_baseline_pct,margin_change_vs_baseline_pct,below_cost_flag
HOME APPLIANCES,-20.0,-2.0,40211.37,2022905.848,529758.189,40.245449941148486,1.5624999999999998,62830.26562499999,2528632.3099999996,2333043.2171874996,195589.09281249996,24.99999999999998,-63.07955273297343,False
HOME APPLIANCES,-15.0,-1.0,40211.37,2022905.848,529758.189,42.76079056247026,1.1764705882352942,47307.49411764706,2022905.8479999998,1756644.3047058822,266261.54329411755,-1.1102230246251565e-14,-49.73904154332619,False
HOME APPLIANCES,-15.0,-1.5,40211.37,2022905.848,529758.189,42.76079056247026,1.2760615165803304,51312.1817859728,2194149.4586533844,1905348.26622191,288801.19243147434,8.465228909328083,-45.484336357946454,False
HOME APPLIANCES,-15.0,-2.0,40211.37,2022905.848,529758.189,42.76079056247026,1.384083044982699,55655.87543252596,2379889.2329411767,2066640.3584775086,313248.8744636681,17.647058823529417,-40.8694606392072,False
HOME APPLIANCES,-10.0,-1.0,40211.37,2022905.848,529758.189,45.276131183792046,1.1111111111111112,44679.3,2022905.848,1659052.9544444445,363852.8935555555,0.0,-31.31717430505723,False
HOME APPLIANCES,-10.0,-1.5,40211.37,2022905.848,529758.189,45.276131183792046,1.1712139482105108,47096.11742065369,2132329.9905847902,1748795.3649586714,383534.62562611885,5.409255338945962,-27.60194488921457,False
HOME APPLIANCES,-10.0,-2.0,40211.37,2022905.848,529758.189,45.276131183792046,1.2345679012345678,49643.666666666664,2247673.1644444442,1843392.171604938,404280.9928395061,11.111111111111093,-23.685749227841356,False
HOME APPLIANCES,-5.0,-1.0,40211.37,2022905.848,529758.189,47.79147180511382,1.0526315789473684,42327.757894736846,2022905.848,1571734.3778947368,451171.4701052632,0.0,-14.83445098660605,False
HOME APPLIANCES,-5.0,-1.5,40211.37,2022905.848,529758.189,47.79147180511382,1.0799772127212148,43427.36329230148,2075457.6083544611,1612565.446948027,462892.16140643414,2.5978352085153977,-12.621990368810676,False
HOME APPLIANCES,-5.0,-2.0,40211.37,2022905.848,529758.189,47.79147180511382,1.10803324099723,44555.53462603879,2129374.5768421055,1654457.2398891968,474917.33695290866,5.2631578947368585,-10.352053670111616,False
HOME APPLIANCES,-2.0,-1.0,40211.37,2022905.848,529758.189,49.300676177906894,1.0204081632653061,41032.010204081635,2022905.848,1523620.0602040815,499285.7877959185,0.0,-5.752134056030888,False
HOME APPLIANCES,-2.0,-1.5,40211.37,2022905.848,529758.189,49.300676177906894,1.0307679026042966,41448.58951574534,2043443.4897467478,1539088.6807459455,504354.8090008022,1.0152544552210818,-4.7952783980839575,False
HOME APPLIANCES,-2.0,-2.0,40211.37,2022905.848,529758.189,49.300676177906894,1.0412328196584757,41869.39816743024,2064189.6408163267,1554714.3471470221,509475.2936693046,2.0408163265306145,-3.8287082204396916,False
HOME APPLIANCES,2.0,-1.0,40211.37,2022905.848,529758.189,51.31294867496432,0.9803921568627451,39422.91176470588,2022905.8479999998,1463870.2539215684,559035.5940784314,-1.1102230246251565e-14,5.526560171480677,False
HOME APPLIANCES,2.0,-1.5,40211.37,2022905.848,529758.189,51.31294867496432,0.9707328852712493,39034.49922080976,2002975.255070346,1449447.5351570814,553527.7199132645,-0.98524570233256,4.486864272571811,False
HOME APPLIANCES,2.0,-2.0,40211.37,2022905.848,529758.189,51.31294867496432,0.9611687812379853,38649.91349480969,1983241.0274509804,1435166.915609381,548074.1118415995,-1.9607843137254943,3.457411932824206,False
HOME APPLIANCES,5.0,-1.0,40211.37,2022905.848,529758.189,52.82215304775739,0.9523809523809523,38296.54285714286,2022905.848,1422045.3895238093,600860.4584761907,0.0,13.42164613073884,False
HOME APPLIANCES,5.0,-1.5,40211.37,2022905.848,529758.189,52.82215304775739,0.9294286409033649,37373.59896796234,1974153.9646312143,1387774.1993724108,586379.7652588035,-2.4099927051466907,10.688192732930734,False
HOME APPLIANCES,5.0,-2.0,40211.37,2022905.848,529758.189,52.82215304775739,0.9070294784580498,36472.897959183676,1926576.9980952383,1354328.942403628,572248.0556916103,-4.761904761904745,8.020615362608453,False
HOME APPLIANCES,10.0,-1.0,40211.37,2022905.848,529758.189,55.33749366907917,0.9090909090909091,36555.79090909091,2022905.8480000002,1357406.9627272727,665498.8852727276,2.220446049250313e-14,25.623142613228687,False
HOME APPLIANCES,10.0,-1.5,40211.37,2022905.848,529758.189,55.33749366907917,0.8667841720414474,34854.5790521023,1928765.0476341306,1294236.7573419404,634528.2902921902,-4.653741075440765,19.77696682517731,False
HOME APPLIANCES,10.0,-2.0,40211.37,2022905.848,529758.189,55.33749366907917,0.8264462809917354,33232.53719008264,1839005.3163636364,1234006.329752066,604998.9866115705,-9.090909090909093,14.202856921116979,False
HOME APPLIANCES,15.0,-1.0,40211.37,2022905.848,529758.189,57.85283429040094,0.8695652173913044,34966.40869565218,2022905.848,1298389.2686956523,724516.5793043477,0.0,36.76363940158889,False
HOME APPLIANCES,15.0,-1.5,40211.37,2022905.848,529758.189,57.85283429040094,0.8108737462959251,32606.344235591576,1886369.4298774495,1210754.2360263204,675615.1938511292,-6.74951917596861,27.53275133442612,False
HOME APPLIANCES,15.0,-2.0,40211.37,2022905.848,529758.189,57.85283429040094,0.7561436672967865,30405.572778827984,1759048.563478261,1129034.1466918716,630014.4167863894,-13.043478260869556,18.924903827468608,False
HOME APPLIANCES,20.0,-1.0,40211.37,2022905.848,529758.189,60.368174911722726,0.8333333333333334,33509.475000000006,2022905.8480000002,1244289.7158333333,778616.1321666669,2.220446049250313e-14,46.97576145758586,False
HOME APPLIANCES,20.0,-1.5,40211.37,2022905.848,529758.189,60.368174911722726,0.7607257743127308,30589.825579425717,1846651.9410978616,1135875.9090560162,710776.0320418454,-8.712907082472299,34.169899928030254,False
HOME APPLIANCES,20.0,-2.0,40211.37,2022905.848,529758.189,60.368174911722726,0.6944444444444445,27924.562500000004,1685754.8733333335,1036908.0965277778,648846.7768055557,-16.66666666666665,22.47980121465487,False
HOME CARE,-20.0,-1.0,15743165.01,51322078.545,10892864.194,2.6079675090695122,1.25,19678956.2625,51322078.545,50536517.94,785560.6050000042,0.0,-92.78830075350884,False
HOME CARE,-20.0,-1.5,15743165.01,51322078.545,10892864.194,2.6079675090695122,1.3975424859373684,22001741.964597594,57379828.18660174,56501544.729988806,878283.4566129372,11.803398874989469,-91.93707512578085,False
HOME CARE,-20.0,-2.0,15743165.01,51322078.545,10892864.194,2.6079675090695122,1.5624999999999998,24598695.328124996,64152598.18124999,63170647.42499999,981950.7562500015,24.99999999999998,-90.98537594188608,False
HOME CARE,-15.0,-1.0,15743165.01,51322078.545,10892864.194,2.7709654783863567,1.1764705882352942,18521370.6,51322078.54500001,47563781.590588234,3758296.954411775,2.220446049250313e-14,-65.49762406400038,False
HOME CARE,-15.0,-1.5,15743165.01,51322078.545,10892864.194,2.7709654783863567,1.2760615165803304,20089247.018434994,55666609.97485941,51590164.58016438,4076445.3946950287,8.465228909328083,-62.576918961861175,False
HOME CARE,-15.0,-2.0,15743165.01,51322078.545,10892864.194,2.7709654783863567,1.384083044982699,21789847.764705885,60378915.93529413,55957390.1065744,4421525.828719728,17.647058823529438,-59.40896948705934,False
HOME CARE,-10.0,-1.0,15743165.01,51322078.545,10892864.194,2.9339634477032015,1.1111111111111112,17492405.566666666,51322078.54500001,44921349.279999994,6400729.2650000155,2.220446049250313e-14,-41.23924478443731,False
HOME CARE,-10.0,-1.5,15743165.01,51322078.545,10892864.194,2.9339634477032015,1.1712139482105108,18438614.448691666,54098220.818753466,47351259.764254965,6746961.054498501,5.409255338945984,-38.06072549573456,False
HOME CARE,-10.0,-2.0,15743165.01,51322078.545,10892864.194,2.9339634477032015,1.2345679012345678,19436006.185185183,57024531.71666667,49912610.3111111,7111921.405555569,11.111111111111116,-34.710271982708164,False
HOME CARE,-5.0,-1.0,15743165.01,51322078.545,10892864.194,3.0969614170200455,1.0526315789473684,16571752.642105263,51322078.544999994,42557067.73894736,8765010.806052633,-1.1102230246251565e-14,-19.53437911324948,False
HOME CARE,-5.0,-1.5,15743165.01,51322078.545,10892864.194,3.0969614170200455,1.0799772127212148,17002259.466909956,52655341.57118394,43662630.22838149,8992711.34280245,2.5978352085153977,-17.44401488310293,False
HOME CARE,-5.0,-2.0,15743165.01,51322078.545,10892864.194,3.0969614170200455,1.10803324099723,17443950.149584487,54023240.57368421,44796913.40941828,9226327.16426593,5.263157894736836,-15.299346434999439,False
HOME CARE,-2.0,-1.0,15743165.01,51322078.545,10892864.194,3.1947601986101524,1.0204081632653061,16064454.091836736,51322078.545,41254300.35918368,10067778.185816325,0.0,-7.5745551719826665,False
HOME CARE,-2.0,-1.5,15743165.01,51322078.545,10892864.194,3.1947601986101524,1.0307679026042966,16227549.177711051,51843128.23394017,41673136.48155057,10169991.752389602,1.0152544552210596,-6.636201725608315,False
HOME CARE,-2.0,-2.0,15743165.01,51322078.545,10892864.194,3.1947601986101524,1.0412328196584757,16392300.093710955,52369467.90306123,42096224.856309876,10273243.046751358,2.0408163265306367,-5.688321604063895,False
HOME CARE,2.0,-1.0,15743165.01,51322078.545,10892864.194,3.3251585740636282,0.9803921568627451,15434475.5,51322078.54500001,39636484.65882353,11685593.886176482,2.220446049250313e-14,7.277513774688682,False
HOME CARE,2.0,-1.5,15743165.01,51322078.545,10892864.194,3.3251585740636282,0.9707328852712493,15282407.993458677,50816429.97178765,39245967.89716676,11570462.074620888,-0.98524570233256,6.220566680654316,False
HOME CARE,2.0,-2.0,15743165.01,51322078.545,10892864.194,3.3251585740636282,0.9611687812379853,15131838.725490196,50315763.27941177,38859298.685121104,11456464.594290666,-1.9607843137254832,5.174033112439869,False
HOME CARE,5.0,-1.0,15743165.01,51322078.545,10892864.194,3.422957355653735,0.9523809523809523,14993490.485714285,51322078.545,38504013.66857143,12818064.876428574,0.0,17.67396203735847,False
HOME CARE,5.0,-1.5,15743165.01,51322078.545,10892864.194,3.422957355653735,0.9294286409033649,14632148.458761709,50085220.19593585,37576069.74797017,12509150.447965682,-2.4099927051466796,14.838028136401093,False
HOME CARE,5.0,-2.0,15743165.01,51322078.545,10892864.194,3.422957355653735,0.9070294784580498,14279514.74829932,48878170.04285715,36670489.20816326,12207680.834693886,-4.761904761904756,12.070440035579555,False
HOME CARE,10.0,-1.0,15743165.01,51322078.545,10892864.194,3.5859553249705796,0.9090909090909091,14311968.19090909,51322078.545,36753831.22909091,14568247.315909095,0.0,33.741200261484636,False
HOME CARE,10.0,-1.5,15743165.01,51322078.545,10892864.194,3.5859553249705796,0.8667841720414474,13645926.248504736,48933681.89498136,35043403.088384524,13890278.806596838,-4.653741075440765,27.517231090128448,False
HOME CARE,10.0,-2.0,15743165.01,51322078.545,10892864.194,3.5859553249705796,0.8264462809917354,13010880.173553718,46656435.0409091,33412573.844628096,13243861.196281001,-9.090909090909083,21.582909328622456,False
HOME CARE,15.0,-1.0,15743165.01,51322078.545,10892864.194,3.7489532942874235,0.8695652173913044,13689708.704347827,51322078.545,35155838.56695652,16166239.978043482,0.0,48.41128733568678,False
HOME CARE,15.0,-1.5,15743165.01,51322078.545,10892864.194,3.7489532942874235,0.8108737462959251,12765719.190213626,47858085.01209956,32782988.501407225,15075096.510692332,-6.74951917596861,38.3942390376627,False
HOME CARE,15.0,-2.0,15743165.01,51322078.545,10892864.194,3.7489532942874235,0.7561436672967865,11904094.52551985,44627894.38695653,30570294.40604915,14057599.980907377,-13.043478260869556,29.053293335379827,False
HOME CARE,20.0,-1.0,15743165.01,51322078.545,10892864.194,3.9119512636042684,0.8333333333333334,13119304.175,51322078.54500001,33691011.96,17631066.58500001,2.220446049250313e-14,61.858867153705454,False
HOME CARE,20.0,-1.5,15743165.01,51322078.545,10892864.194,3.9119512636042684,0.7607257743127308,11976231.39236534,46850433.528580695,30755545.39278057,16094888.135800127,-8.71290708247231,47.756254453860734,False
HOME CARE,20.0,-2.0,15743165.01,51322078.545,10892864.194,3.9119512636042684,0.6944444444444445,10932753.479166668,42768398.78750001,28075843.3,14692555.487500008,-16.66666666666665,34.88238929475456,False
LADIESWEAR,-20.0,-1.0,633234.98,9782806.71,5066316.021,12.359148839187629,1.25,791543.725,9782806.71,5895613.359999999,3887193.3500000015,0.0,-23.273768673578733,False
LADIESWEAR,-20.0,-1.5,633234.98,9782806.71,5066316.021,12.359148839187629,1.3975424859373684,884972.7881316998,10937510.407150537,6591496.12100797,4346014.286142567,11.80339887498949,-14.217465548374097,False
LADIESWEAR,-20.0,-2.0,633234.98,9782806.71,5066316.021,12.359148839187629,1.5624999999999998,989429.6562499999,12228508.387500001,7369516.699999999,4858991.687500002,25.0,-4.09221084197341,False
LADIESWEAR,-15.0,-1.0,633234.98,9782806.71,5066316.021,13.131595641636855,1.1764705882352942,744982.3294117647,9782806.71,5548812.5741176475,4233994.135882353,0.0,-16.428542587309046,False
LADIESWEAR,-15.0,-1.5,633234.98,9782806.71,5066316.021,13.131595641636855,1.2760615165803304,808046.7889305152,10610943.691758608,6018532.260266285,4592411.431492323,8.465228909328083,-9.354027414463106,False
LADIESWEAR,-15.0,-2.0,633234.98,9782806.71,5066316.021,13.131595641636855,1.384083044982699,876449.7993079586,11509184.364705885,6528014.793079586,4981169.571626299,17.647058823529417,-1.6806383380106316,False
LADIESWEAR,-10.0,-1.0,633234.98,9782806.71,5066316.021,13.904042444086082,1.1111111111111112,703594.4222222222,9782806.71,5240545.208888888,4542261.501111113,0.0,-10.343897177291527,False
LADIESWEAR,-10.0,-1.5,633234.98,9782806.71,5066316.021,13.904042444086082,1.1712139482105108,741653.6410708039,10311983.704259442,5524019.680390589,4787964.023868853,5.409255338945984,-5.494169648663272,False
LADIESWEAR,-10.0,-2.0,633234.98,9782806.71,5066316.021,13.904042444086082,1.2345679012345678,781771.5802469135,10869785.233333334,5822828.009876543,5046957.223456792,11.111111111111116,-0.3821079747683642,False
LADIESWEAR,-5.0,-1.0,633234.98,9782806.71,5066316.021,14.676489246535308,1.0526315789473684,666563.1368421052,9782806.709999999,4964727.039999999,4818079.67,-2.220446049250313e-14,-4.899740757802206,False
LADIESWEAR,-5.0,-1.5,633234.98,9782806.71,5066316.021,14.676489246535308,1.0799772127212148,683879.3486979742,10036947.907093389,5093702.467051805,4943245.440041584,2.59783520851542,-2.4291927398189417,False
LADIESWEAR,-5.0,-2.0,633234.98,9782806.71,5066316.021,14.676489246535308,1.10803324099723,701645.4072022161,10297691.273684211,5226028.463157895,5071662.810526316,5.263157894736836,0.10553604441874143,False
LADIESWEAR,-2.0,-1.0,633234.98,9782806.71,5066316.021,15.139957328004844,1.0204081632653061,646158.1428571428,9782806.71,4812745.6,4970061.110000001,0.0,-1.899899465430499,False
LADIESWEAR,-2.0,-1.5,633234.98,9782806.71,5066316.021,15.139957328004844,1.0307679026042966,652718.2921902738,9882127.090968942,4861607.2141224565,5020519.876846486,1.0152544552210818,-0.9039338241769279,False
LADIESWEAR,-2.0,-2.0,633234.98,9782806.71,5066316.021,15.139957328004844,1.0412328196584757,659345.0437317784,9982455.826530613,4910964.897959183,5071490.92857143,2.0408163265306145,0.10214340262195698,False
LADIESWEAR,2.0,-1.0,633234.98,9782806.71,5066316.021,15.757914769964227,0.9803921568627451,620818.6078431372,9782806.71,4624010.478431372,5158796.231568629,0.0,1.8253936427435002,False
LADIESWEAR,2.0,-1.5,633234.98,9782806.71,5066316.021,15.757914769964227,0.9707328852712493,614702.0191900819,9686422.027322225,4578452.613917219,5107969.413405006,-0.9852457023325489,0.8221633279951623,False
LADIESWEAR,2.0,-2.0,633234.98,9782806.71,5066316.021,15.757914769964227,0.9611687812379853,608645.69396386,9590986.970588237,4533343.606305267,5057643.36428297,-1.9607843137254832,-0.1711827031926405,False
LADIESWEAR,5.0,-1.0,633234.98,9782806.71,5066316.021,16.221382851433763,0.9523809523809523,603080.9333333332,9782806.71,4491895.893333333,5290910.816666668,0.0,4.4330988184652975,False
LADIESWEAR,5.0,-1.5,633234.98,9782806.71,5066316.021,16.221382851433763,0.9294286409033649,588546.7268338694,9547041.7819304,4383641.5299812155,5163400.251949185,-2.4099927051466907,1.9162687551816493,False
LADIESWEAR,5.0,-2.0,633234.98,9782806.71,5066316.021,16.221382851433763,0.9070294784580498,574362.7936507936,9316958.771428572,4277996.088888888,5038962.682539684,-4.761904761904767,-0.5399058871759177,False
LADIESWEAR,10.0,-1.0,633234.98,9782806.71,5066316.021,16.99382965388299,0.9090909090909091,575668.1636363636,9782806.71,4287718.807272727,5495087.902727274,0.0,8.463188635489871,False
LADIESWEAR,10.0,-1.5,633234.98,9782806.71,5066316.021,16.99382965388299,0.8667841720414474,548878.0578469825,9327540.215805754,4088179.4759392766,5239360.739866477,-4.6537410754407755,3.4155926742272635,False
LADIESWEAR,10.0,-2.0,633234.98,9782806.71,5066316.021,16.99382965388299,0.8264462809917354,523334.694214876,8893460.645454546,3897926.188429752,4995534.457024794,-9.090909090909093,-1.3971012404637717,False
LADIESWEAR,15.0,-1.0,633234.98,9782806.71,5066316.021,17.766276456332214,0.8695652173913044,550639.1130434783,9782806.710000003,4101296.2504347833,5681510.4595652195,2.220446049250313e-14,12.142835859729729,False
LADIESWEAR,15.0,-1.5,633234.98,9782806.71,5066316.021,17.766276456332214,0.8108737462959251,513473.6205182252,9122514.295160607,3824478.473548405,5298035.821612202,-6.74951917596861,4.573733648902234,False
LADIESWEAR,15.0,-2.0,633234.98,9782806.71,5066316.021,17.766276456332214,0.7561436672967865,478816.62003780727,8506788.443478262,3566344.565595464,4940443.877882798,-13.043478260869556,-2.484490556756791,False
LADIESWEAR,20.0,-1.0,633234.98,9782806.71,5066316.021,18.53872325878144,0.8333333333333334,527695.8166666667,9782806.71,3930408.9066666667,5852397.803333335,0.0,15.51584581528289,False
LADIESWEAR,20.0,-1.5,633234.98,9782806.71,5066316.021,18.53872325878144,0.7607257743127308,481718.17048240657,8930439.851299834,3587956.030667584,5342483.820632249,-8.71290708247232,5.451057503865275,False
LADIESWEAR,20.0,-2.0,633234.98,9782806.71,5066316.021,18.53872325878144,0.6944444444444445,439746.51388888893,8152338.925000002,3275340.7555555557,4876998.1694444455,-16.66666666666665,-3.7367951539309274,False
LAWN AND GARDEN,-20.0,-1.0,533928.98,4811628.432,1505584.296,7.209390929857377,1.25,667411.225,4811628.432000001,4132555.17,679073.262000001,2.220446049250313e-14,-54.896363903094205,False
LAWN AND GARDEN,-20.0,-1.5,533928.98,4811628.432,1505584.296,7.209390929857377,1.3975424859373684,746188.4340232034,5379564.128211362,4620337.140444099,759226.9877672633,11.80339887498949,-49.57260182745269,False
LAWN AND GARDEN,-20.0,-2.0,533928.98,4811628.432,1505584.296,7.209390929857377,1.5624999999999998,834264.0312499999,6014535.54,5165693.962499999,848841.5775000006,25.0,-43.6204548788678,False
LAWN AND GARDEN,-15.0,-1.0,533928.98,4811628.432,1505584.296,7.659977862973462,1.1764705882352942,628151.7411764705,4811628.432,3889463.689411764,922164.742588236,0.0,-38.75037451983121,False
LAWN AND GARDEN,-15.0,-1.5,533928.98,4811628.432,1505584.296,7.659977862973462,1.2760615165803304,681326.2239649888,5218943.793035113,4218715.694065668,1000228.0989694456,8.465228909328083,-33.565453516828825,False
LAWN AND GARDEN,-15.0,-2.0,533928.98,4811628.432,1505584.296,7.659977862973462,1.384083044982699,739002.0484429066,5660739.331764706,4575839.634602076,1084899.69716263,17.647058823529417,-27.9416170821544,False
LAWN AND GARDEN,-10.0,-1.0,533928.98,4811628.432,1505584.296,8.110564796089548,1.1111111111111112,593254.4222222222,4811628.432,3673382.373333333,1138246.058666667,0.0,-24.39838395693077,False
LAWN AND GARDEN,-10.0,-1.5,533928.98,4811628.432,1505584.296,8.110564796089548,1.1712139482105108,625345.0687298109,5071901.699848203,3872085.005482767,1199816.6943654362,5.409255338945984,-20.30889950479159,False
LAWN AND GARDEN,-10.0,-2.0,533928.98,4811628.432,1505584.296,8.110564796089548,1.2345679012345678,659171.5802469135,5346253.8133333335,4081535.9703703695,1264717.842962964,11.111111111111116,-15.9982043965897,False
LAWN AND GARDEN,-5.0,-1.0,533928.98,4811628.432,1505584.296,8.561151729205633,1.0526315789473684,562030.5052631579,4811628.432,3480046.4589473684,1331581.9730526316,0.0,-11.557129242756691,False
LAWN AND GARDEN,-5.0,-1.5,533928.98,4811628.432,1505584.296,8.561151729205633,1.0799772127212148,576631.1316114812,4936626.609509434,3570452.3311305963,1366174.2783788373,2.5978352085153977,-9.25952920680323,False
LAWN AND GARDEN,-5.0,-2.0,533928.98,4811628.432,1505584.296,8.561151729205633,1.10803324099723,591611.0581717452,5064872.033684211,3663206.7988919667,1401665.2347922442,5.2631578947368585,-6.902241308164914,False
LAWN AND GARDEN,-2.0,-1.0,533928.98,4811628.432,1505584.296,8.831503889075286,1.0204081632653061,544825.4897959183,4811628.432,3373514.4244897957,1438114.0075102043,0.0,-4.481335828824006,False
LAWN AND GARDEN,-2.0,-1.5,533928.98,4811628.432,1505584.296,8.831503889075286,1.0307679026042966,550356.8548542514,4860478.704024564,3407764.1799819535,1452714.52404261,1.0152544552210596,-3.5115783352584917,False
LAWN AND GARDEN,-2.0,-2.0,533928.98,4811628.432,1505584.296,8.831503889075286,1.0412328196584757,555944.3773427738,4909824.930612246,3442361.6576426486,1467463.272969597,2.0408163265306367,-2.531975335534653,False
LAWN AND GARDEN,2.0,-1.0,533928.98,4811628.432,1505584.296,9.191973435568155,0.9803921568627451,523459.7843137254,4811628.432,3241219.74117647,1570408.6908235298,0.0,4.305597168870157,False
LAWN AND GARDEN,2.0,-1.5,533928.98,4811628.432,1505584.296,9.191973435568155,0.9707328852712493,518302.41928533517,4764222.069661508,3209285.762973374,1554936.306688134,-0.98524570233256,3.2779307554715587,False
LAWN AND GARDEN,2.0,-2.0,533928.98,4811628.432,1505584.296,9.191973435568155,0.9611687812379853,513195.86697424063,4717282.7764705885,3177666.412918108,1539616.3635524805,-1.9607843137254832,2.2603893812452647,False
LAWN AND GARDEN,5.0,-1.0,533928.98,4811628.432,1505584.296,9.462325595437807,0.9523809523809523,508503.79047619045,4811628.432000001,3148613.4628571426,1663014.9691428584,2.220446049250313e-14,10.456450267256123,False
LAWN AND GARDEN,5.0,-1.5,533928.98,4811628.432,1505584.296,9.462325595437807,0.9294286409033649,496248.88622031984,4695668.537790037,3072732.1080890186,1622936.4297010181,-2.4099927051466685,7.794457873451277,False
LAWN AND GARDEN,5.0,-2.0,533928.98,4811628.432,1505584.296,9.462325595437807,0.9070294784580498,484289.3242630385,4582503.268571429,2998679.4884353736,1583823.7801360553,-4.761904761904756,5.196619302148675,False
LAWN AND GARDEN,10.0,-1.0,533928.98,4811628.432,1505584.296,9.912912528553893,0.9090909090909091,485389.9818181818,4811628.432000001,3005494.669090909,1806133.762909092,2.220446049250313e-14,19.962314146579807,False
LAWN AND GARDEN,10.0,-1.5,533928.98,4811628.432,1505584.296,9.912912528553893,0.8667841720414474,462801.1888582345,4587707.703262429,2865626.729155242,1722080.9741071868,-4.653741075440787,14.379578658091074,False
LAWN AND GARDEN,10.0,-2.0,533928.98,4811628.432,1505584.296,9.912912528553893,0.8264462809917354,441263.61983471067,4374207.665454545,2732267.880991735,1641939.78446281,-9.090909090909104,9.056649224163404,False
LAWN AND GARDEN,15.0,-1.0,533928.98,4811628.432,1505584.296,10.363499461669978,0.8695652173913044,464286.0695652174,4811628.432000001,2874820.987826087,1936807.444173914,2.220446049250313e-14,28.64158116683184,False
LAWN AND GARDEN,15.0,-1.5,533928.98,4811628.432,1505584.296,10.363499461669978,0.8108737462959251,432948.9922685621,4486866.648305803,2680784.393977995,1806082.2543278076,-6.749519175968599,19.958892977707276,False
LAWN AND GARDEN,15.0,-2.0,533928.98,4811628.432,1505584.296,10.363499461669978,0.7561436672967865,403727.0170132326,4184024.723478262,2499844.3372400757,1684180.3862381862,-13.043478260869545,11.862244492897256,False
LAWN AND GARDEN,20.0,-1.0,533928.98,4811628.432,1505584.296,10.814086394786065,0.8333333333333334,444940.81666666665,4811628.432000001,2755036.78,2056591.6520000012,2.220446049250313e-14,36.59757593539625,False
LAWN AND GARDEN,20.0,-1.5,533928.98,4811628.432,1505584.296,10.814086394786065,0.7607257743127308,406173.5367385065,4392395.717566021,2514992.9852706627,1877402.732295358,-8.71290708247231,24.69595606723558,False
LAWN AND GARDEN,20.0,-2.0,533928.98,4811628.432,1505584.296,10.814086394786065,0.6944444444444445,370784.01388888893,4009690.3600000013,2295863.9833333334,1713826.3766666679,-16.66666666666664,13.831313279496893,False
LINGERIE,-20.0,-1.0,638776.51,6439421.67,3499617.315,8.064694388965554,1.25,798470.6375,6439421.669999999,3674755.4437499996,2764666.2262499994,-1.1102230246251565e-14,-21.00089874398169,False
LINGERIE,-20.0,-1.5,638776.51,6439421.67,3499617.315,8.064694388965554,1.3975424859373684,892717.3117437963,7199492.294952608,4108501.486456202,3090990.808496406,11.803398874989469,-11.676319715077021,False
LINGERIE,-20.0,-2.0,638776.51,6439421.67,3499617.315,8.064694388965554,1.5624999999999998,998088.2968749999,8049277.087499998,4593444.304687499,3455832.7828124985,24.999999999999957,-1.25112342997713,False
LINGERIE,-15.0,-1.0,638776.51,6439421.67,3499617.315,8.568737788275902,1.1764705882352942,751501.7764705883,6439421.67,3458593.3588235294,2980828.3111764705,0.0,-14.824163819281178,False
LINGERIE,-15.0,-1.5,638776.51,6439421.67,3499617.315,8.568737788275902,1.2760615165803304,815118.1221064907,6984533.454802377,3751371.2036907603,3233162.251111617,8.465228909328083,-7.6138343111490485,False
LINGERIE,-15.0,-2.0,638776.51,6439421.67,3499617.315,8.568737788275902,1.384083044982699,884119.7370242216,7575790.2,4068933.3633218,3506856.8366782004,17.647058823529417,0.20686609496332053,False
LINGERIE,-10.0,-1.0,638776.51,6439421.67,3499617.315,9.07278118758625,1.1111111111111112,709751.6777777778,6439421.67,3266449.283333333,3172972.3866666667,0.0,-9.333732775102966,False
LINGERIE,-10.0,-1.5,638776.51,6439421.67,3499617.315,9.07278118758625,1.1712139482105108,748143.9583012309,6787746.43048172,3443139.865586004,3344606.5648957156,5.409255338945984,-4.429362874617171,False
LINGERIE,-10.0,-2.0,638776.51,6439421.67,3499617.315,9.07278118758625,1.2345679012345678,788612.9753086419,7154912.966666666,3629388.0925925924,3525524.8740740735,11.111111111111093,0.7402969165522411,False
LINGERIE,-5.0,-1.0,638776.51,6439421.67,3499617.315,9.576824586896596,1.0526315789473684,672396.3263157895,6439421.669999999,3094530.9,3344890.769999999,-1.1102230246251565e-14,-4.421241840838275,False
LINGERIE,-5.0,-1.5,638776.51,6439421.67,3499617.315,9.576824586896596,1.0799772127212148,689864.0748215852,6606707.23336803,3174921.7132585887,3431785.520109441,2.5978352085153977,-1.9382632095177765,False
LINGERIE,-5.0,-2.0,638776.51,6439421.67,3499617.315,9.576824586896596,1.10803324099723,707785.6066481995,6778338.6,3257400.947368421,3520937.6526315785,5.263157894736836,0.6092191149071002,False
LINGERIE,-2.0,-1.0,638776.51,6439421.67,3499617.315,9.879250626482804,1.0204081632653061,651812.7653061225,6439421.67,2999800.362244898,3439621.307755102,0.0,-1.714359081141359,False
LINGERIE,-2.0,-1.5,638776.51,6439421.67,3499617.315,9.879250626482804,1.0307679026042966,658430.3234455925,6504798.185395146,3030255.969070327,3474542.216324819,1.0152544552210596,-0.7165097328700631,False
LINGERIE,-2.0,-2.0,638776.51,6439421.67,3499617.315,9.879250626482804,1.0412328196584757,665115.0666389005,6570838.4387755105,3061020.7778009167,3509817.660974594,2.0408163265306145,0.2914703253659612,False
