family,price_change_pct,baseline_units_sim,baseline_revenue_sim,baseline_margin_sim,margin_rate_sim,avg_net_price_sim,avg_unit_cost_sim,new_price_sim,break_even_volume_ratio_sim,break_even_volume_change_pct_sim,feasibility_flag,below_cost_flag
SCHOOL AND OFFICE SUPPLIES,-2.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.6451776476276074,1.0641876550189917,6.418765501899171,feasible,False
SCHOOL AND OFFICE SUPPLIES,2.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.753144082224653,0.9431149773945062,-5.688502260549377,feasible,False
SCHOOL AND OFFICE SUPPLIES,5.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.834118908172437,0.8689680745483069,-13.103192545169307,feasible,False
SCHOOL AND OFFICE SUPPLIES,10.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.9690769514187436,0.7682966811049765,-23.17033188950235,feasible,False
SCHOOL AND OFFICE SUPPLIES,15.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,3.1040349946650494,0.6885294067541028,-31.14705932458972,feasible,False
SCHOOL AND OFFICE SUPPLIES,20.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,3.238993037911356,0.6237676470614897,-37.62323529385103,feasible,False
SEAFOOD,-20.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,6.881878915906968,8.992962196195219,799.2962196195218,feasible,False
SEAFOOD,-15.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,7.311996348151153,2.9994131721846817,199.94131721846819,feasible,False
SEAFOOD,-10.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,7.742113780395339,1.799859144792773,79.9859144792773,feasible,False
SEAFOOD,-5.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,8.172231212639524,1.2856783514557741,28.567835145577412,feasible,False
SEAFOOD,-2.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,8.430301671986035,1.0975505008264401,9.755050082644011,feasible,False
SEAFOOD,2.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,8.774395617781385,0.9183746807244549,-8.162531927554506,feasible,False
SEAFOOD,5.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,9.032466077127896,0.8181963707371827,-18.180362926281735,feasible,False
SEAFOOD,10.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,9.462583509372083,0.692328531134699,-30.767146886530096,feasible,False
SEAFOOD,15.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,9.892700941616265,0.6000234786237765,-39.99765213762235,feasible,False
SEAFOOD,20.0,1998282.598,17189923.599,3868111.203,0.2250220125018486,8.60234864488371,6.666630840569428,10.322818373860452,0.5294361371480022,-47.05638628519978,feasible,False
